Hierarchy Level	Metric Name	Metric Value
1	Effective Logical Core Utilization	2.7% (0.762 out of 28)
0	Collection and Platform Info	
1	Application Command Line	./bin/gaussian "19" "2" 
1	Operating System	6.17.0-14-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=24.04 DISTRIB_CODENAME=noble DISTRIB_DESCRIPTION="Ubuntu 24.04.4 LTS"
1	Computer Name	abdulkadirt
1	Result Size	104357151
1	Collection start time	09:48:04 11/03/2026 UTC
1	Collection stop time	09:48:21 11/03/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	3417599780
2	Logical CPU Count	28
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
